NaN,NaN,NaN,9.371040714066914e-07,5128.602492209425,71.979026,3.80744591291584e-06,5139.420770334333,51.434952,1.163894872245071e-06,5126.435020432401,60.943314,1.136541001311997e-06,4999.724579864164,3605.724402,1000,0.005,1
NaN,NaN,NaN,1.974737987679288e-06,13087.31825164876,58.972387,4.98493995244664e-06,13111.21453531432,37.557638,6.985189123950545e-06,13107.79334945952,36.730867,3.540208720975713e-05,12769.81681712938,3600.893481,1000,0.01,1
NaN,NaN,NaN,1.115058490047336e-05,29040.70240345456,46.027912,1.468809474721419e-06,29406.55900761229,30.827804,1.811176753370269e-05,29391.11970218941,24.619117,5.474996012111433e-10,28713.91047870841,3602.943859,1000,0.02,1
NaN,NaN,NaN,1.352804062391053e-06,61313.92103481587,50.764723,2.316188031351604e-05,61423.60113570947,31.093212,0.0001046693548490685,61686.26536191959,28.239697,8.193001458423055e-05,61164.58559647958,3603.532818,1000,0.04,1
NaN,NaN,NaN,1.968302639816138e-05,124771.2375862036,54.479544,1.146838879801801e-05,124820.203102741,37.150719,3.453855283801471e-05,124753.8418252018,33.792081,7.86663003279355e-16,124730.27097672,3586.620878,1000,0.08,1
NaN,NaN,NaN,9.372351874076609e-07,5199.874124574451,54.035482,2.050440829901345e-06,5179.087556595639,32.23833,1.48236983545189e-06,5214.865723235225,34.627683,6.504636840750657e-15,4977.360573437508,2973.970714,1000,0.005,2
NaN,NaN,NaN,2.580066725894957e-06,12967.82188457904,47.407949,3.013033521376699e-06,13006.12688353613,30.463706,2.195575663789374e-06,12974.05496801498,32.288334,0.001418763442268656,12752.28164172674,3601.973376,1000,0.01,2
NaN,NaN,NaN,1.554769217914838e-05,29270.27747671084,39.03364,1.50849686167827e-05,29279.85384676083,31.160738,6.146150161798355e-05,29569.76590035425,24.460517,5.373824245122761e-16,28831.41410312886,3150.404998,1000,0.02,2
NaN,NaN,NaN,3.475005622063931e-06,61116.18350894631,49.42312,4.781644438907276e-05,61225.9982585895,23.980347,4.574474030142043e-05,61418.46843784509,24.390901,1.078595881636195e-13,60999.07116091796,3221.349322,1000,0.04,2
NaN,NaN,NaN,2.181955509907083e-05,124479.1284828887,45.658898,3.414728808410285e-06,124454.2146428768,33.092449,1.943305238307235e-05,124440.8617387978,31.504068,2.220446049250313e-16,124393.15918519,2727.566085,1000,0.08,2
NaN,NaN,NaN,9.175079269124327e-07,5110.106165264022,60.334716,2.546902627714757e-08,5022.160757767127,593.279004,3.964746577600013e-06,5090.687671202402,47.195627,1.450663430047072e-06,5010.693462004325,3605.758918,1000,0.005,3
NaN,NaN,NaN,4.59141034805823e-06,12876.83465048257,65.845162,5.66302906903237e-06,12926.61509667129,43.163133,3.632237282670977e-06,12935.98100608024,38.646835,0.0002804325847320932,12675.45086355351,3601.475107,1000,0.01,3
NaN,NaN,NaN,6.731957246716827e-06,29029.68168307503,62.140834,2.013043622868761e-05,29191.55741694757,30.820674,6.176577620854546e-06,29137.27100777346,36.314947,7.612945829293949e-10,28760.40174201752,3601.843366,1000,0.02,3
NaN,NaN,NaN,5.322462135911821e-06,61567.91572732615,50.378939,1.188162170680511e-06,61545.76879424401,42.792078,8.923934863599959e-05,61604.36829130085,27.847074,0.001738315259754319,61140.89065157723,3600.443071,1000,0.04,3
NaN,NaN,NaN,1.846453118663594e-05,124503.5494319078,49.140748,7.213624866324957e-06,124350.1348794027,35.680939,1.055788156671704e-05,124395.0150035862,35.419256,0.000115360952083865,124371.4374119997,3607.851195,1000,0.08,3
NaN,NaN,NaN,7.027138965855749e-07,5159.676468987735,61.343289,2.583648518258107e-06,5263.534460800336,35.081156,1.499219667535637e-06,5232.320543149874,45.528605,4.765164156917713e-15,5049.214072443027,2476.949371,1000,0.005,4
NaN,NaN,NaN,9.085959533921903e-07,12919.09552150524,54.775796,2.614097017317755e-06,12981.28295376972,32.074263,1.611245648817232e-05,12968.99234848059,37.698605,2.281685954996782e-05,12767.48650370532,3605.554442,1000,0.01,4
NaN,NaN,NaN,7.744268585134076e-06,28985.51091028521,50.075421,8.678940463252139e-05,29118.57383551877,34.936937,1.673260704767605e-05,29437.22297412356,32.951815,0.000256138573977438,28689.23351437741,3602.088489,1000,0.02,4
NaN,NaN,NaN,3.894209336226396e-06,61183.54143959772,44.011571,2.983687118958714e-05,61251.16250687633,27.049675,3.961492659592327e-06,61168.98104218271,32.856193,0.0001534892525882903,60981.0610945301,3600.256861,1000,0.04,4
NaN,NaN,NaN,1.342867356318572e-05,124831.5950599689,53.800906,3.957656499713787e-06,124805.4003736814,40.619984,2.211092582013206e-05,124807.5846402935,35.039125,8.025303532832595e-09,124748.3830532839,3604.993871,1000,0.08,4
