NaN,NaN,NaN,1.715456036249348e-12,-0.5167736933172099,238.866899,5.262002413028297e-08,-0.5167739224535408,392.687651,1.554312234475219e-15,-0.5167257983909105,3633.948743,2.00157668217571e-10,-0.5165326508406193,813.683991,2000,0.05,0.1,1
NaN,NaN,NaN,3.838984315208007e-12,-0.5099819512607813,278.932443,5.301859542895279e-08,-0.5099821815746255,315.240285,1.77635683940025e-15,-0.5099339897439985,3063.871806,1.718285513874207e-10,-0.5096776978868357,575.318251,2000,0.05,0.3,1
NaN,NaN,NaN,2.665422005220581e-12,-0.5274577233057889,133.818631,6.213168010291304e-08,-0.5274579402631416,234.823299,1.332267629550188e-15,-0.5274134361742411,1892.060621,1.281503791972227e-10,-0.5271755069938555,550.464292,2000,0.05,0.7,1
NaN,NaN,NaN,5.577350962045002e-14,-0.5345765595963474,173.750739,4.879745156492361e-08,-0.5345767537368942,212.308584,2.220446049250313e-15,-0.5345326631156854,2315.955426,3.066400466877894e-10,-0.5342914147528719,309.691107,2000,0.05,0.9,1
NaN,NaN,NaN,2.208232540366909e-12,-0.4988653818954121,248.047599,6.124914851930774e-08,-0.4988656416654335,244.92289,2.331468351712829e-15,-0.498812626204225,3602.283911,6.661338147750939e-16,-0.4985424824830729,934.8507059999999,2000,0.1,0.1,1
NaN,NaN,NaN,5.294652889530781e-14,-0.5200498860621261,246.084217,6.020097092940889e-08,-0.5200501139483498,215.82588,1.332267629550188e-15,-0.5200032173785836,3609.268966,2.391988829231195e-10,-0.5197522323362413,1071.345357,2000,0.1,0.3,1
NaN,NaN,NaN,1.81495148004705e-12,-0.5361371650854954,149.215294,5.059280377356447e-08,-0.536137353062443,192.504537,1.332267629550188e-15,-0.5360957787321443,1843.342235,3.537539150499924e-10,-0.5358667030834294,362.599102,2000,0.1,0.7,1
NaN,NaN,NaN,7.635500151152383e-13,-0.5526591485760221,142.948245,4.918425803256029e-08,-0.5526593123905967,173.718147,2.220446049250313e-16,-0.5526206422544215,3605.583671,3.795186387378635e-10,-0.5524019762277169,418.980167,2000,0.1,0.9,1
NaN,NaN,NaN,1.714550573605318e-12,-0.5201935727164708,133.32538,5.292738296424947e-08,-0.5201937849030605,178.70841,2.220446049250313e-15,-0.5201469842516807,2364.442756,2.61775490173477e-10,-0.5198903415921927,376.3647,2000,0.25,0.1,1
NaN,NaN,NaN,1.051420673741939e-12,-0.544163567720895,119.710364,4.690405337403628e-08,-0.5441637476061612,197.215367,1.554312234475219e-15,-0.5441231335021528,1910.239899,3.223010747177568e-10,-0.5438937953114584,390.91321,2000,0.25,0.3,1
NaN,NaN,NaN,3.791297604542743e-12,-0.5771316977988936,104.972362,5.137104379848288e-08,-0.5771318470572746,106.141049,3.33066907387547e-15,-0.5770973026100399,1172.716017,4.221800686821098e-10,-0.5768993022549261,279.463703,2000,0.25,0.7,1
NaN,NaN,NaN,1.743254264249906e-12,-0.6021362435199173,88.316462,4.924164023425322e-08,-0.6021363655918793,108.244895,3.996802888650564e-15,-0.6021073465209525,1384.797879,2.24305463092378e-10,-0.601931599824549,431.992873,2000,0.25,0.9,1
NaN,NaN,NaN,7.343088610392327e-12,-0.5537281163632956,118.833521,5.434351101973448e-08,-0.553728355936788,131.945267,1.77635683940025e-15,-0.5536794995001078,1427.069873,3.105651291690492e-10,-0.5534314296582019,352.669851,2000,0.5,0.1,1
NaN,NaN,NaN,4.892314679826744e-12,-0.5784338729291678,80.81428200000001,4.99888390273327e-08,-0.5784340495675525,98.537054,6.661338147750939e-16,-0.57839519748732,1148.250585,4.105176198976324e-10,-0.5781794208111444,250.36362,2000,0.5,0.3,1
NaN,NaN,NaN,3.292115612414603e-12,-0.6352939342962091,62.094345,4.568902809346175e-08,-0.6352940479241386,77.880893,1.77635683940025e-15,-0.6352684413002601,934.667016,2.117672703860762e-10,-0.63511392823452,198.806946,2000,0.5,0.7,1
NaN,NaN,NaN,4.987204765379409e-12,-0.6241375739429201,70.03982499999999,3.572572425372199e-08,-0.6241376527106186,114.203054,2.220446049250313e-15,-0.6241163021434433,1489.237776,3.059079656253516e-10,-0.6239693822686936,235.419041,2000,0.5,0.9,1
NaN,NaN,NaN,6.120493122669357e-13,-0.6210829295266249,60.724367,5.375987739649237e-08,-0.6210831625943052,74.360635,2.220446049250313e-15,-0.6210354361266872,925.301245,9.770673159437138e-11,-0.6207915463832205,196.230029,2000,1,0.1,1
NaN,NaN,NaN,3.93266435013324e-12,-0.670076548053496,56.266425,4.601696481370683e-08,-0.6700767124121418,60.284733,8.881784197001252e-16,-0.6700410069043838,808.668543,1.277076222550022e-10,-0.6698519482985167,187.147572,2000,1,0.3,1
NaN,NaN,NaN,1.377970218204149e-12,-0.7108416759893071,65.555408,4.400036721281596e-08,-0.7108417562641107,63.74436,3.996802888650564e-15,-0.7108235975771646,777.537701,3.143585391995884e-10,-0.7107141430648042,188.571235,2000,1,0.7,1
NaN,NaN,NaN,1.255285557723213e-12,-0.7176376809855434,62.459729,3.925514703675813e-08,-0.7176377316794798,58.662245,2.664535259100376e-15,-0.7176237951296485,802.901601,3.874034426587514e-10,-0.7175238458236193,203.638019,2000,1,0.9,1
NaN,NaN,NaN,3.637825813230215e-13,-0.8060816348545241,43.598624,5.073941685802253e-08,-0.8060818778824773,54.467008,2.220446049250313e-15,-0.8060331357671315,642.443051,1.052167242221458e-10,-0.8057880955184258,189.117527,2000,2,0.1,1
NaN,NaN,NaN,1.914598344747997e-13,-0.8207160043383379,46.508597,5.339978078981915e-08,-0.8207161669740908,54.613627,3.552713678800501e-15,-0.8206807036673571,620.129402,1.772608726469116e-10,-0.8204877512540203,157.576046,2000,2,0.3,1
NaN,NaN,NaN,1.77635683940025e-15,-0.8396668233906808,37.97639,5.313894120335855e-08,-0.839666916595508,36.732612,3.774758283725532e-15,-0.8396494219004614,612.356192,2.698397061351443e-10,-0.8395614367498248,199.888352,2000,2,0.7,1
NaN,NaN,NaN,6.319866001240419e-13,-0.8637002920865133,37.843512,4.487573361164251e-08,-0.8637003197055563,37.354258,3.996802888650564e-15,-0.8636940925592769,606.035856,1.927733528361841e-10,-0.8636540551987153,236.084557,2000,2,0.9,1
NaN,NaN,NaN,4.364404351098014e-12,-0.5065124764685512,148.482009,6.315659570134306e-08,-0.5065127016279551,213.633968,1.998401444325282e-15,-0.5064641059005195,3540.174795,3.200018028337581e-10,-0.5062030121037018,581.117057,2000,0.05,0.1,2
NaN,NaN,NaN,2.492882776332757e-11,-0.5305609321597113,122.731674,5.097618080577828e-08,-0.5305611497338899,161.386211,4.440892098500626e-16,-0.5305150677770434,1532.065546,2.026334655624851e-10,-0.5303253307313527,424.774917,2000,0.05,0.3,2
NaN,NaN,NaN,1.355141201900388e-12,-0.5342588451495851,137.197581,5.696815175917227e-08,-0.5342590457531813,186.63289,6.661338147750939e-16,-0.534215675772171,2876.53942,2.005182686559692e-10,-0.5339746333315938,425.757269,2000,0.05,0.7,2
NaN,NaN,NaN,7.546315765355077e-13,-0.528783054927813,211.551605,5.07320295814023e-08,-0.5287832441630081,235.297989,3.552713678800501e-15,-0.5287407472672798,3616.389276,2.350393213390589e-10,-0.5284977091671089,335.792022,2000,0.05,0.9,2
NaN,NaN,NaN,7.644676858947786e-13,-0.5035234690507857,156.105309,4.970796550390223e-08,-0.5035237059494035,244.049243,8.881784197001252e-16,-0.5034740343175563,2521.479959,2.931423992436066e-10,-0.5032079341288289,632.170392,2000,0.1,0.1,2
NaN,NaN,NaN,1.775222535165369e-12,-0.5220379786501511,96.192649,5.513322357316636e-08,-0.5220382078198671,131.603922,2.220446049250313e-15,-0.5219905501060949,1600.067068,2.559283895919862e-10,-0.5217390310952941,310.586212,2000,0.1,0.3,2
NaN,NaN,NaN,6.496955353956905e-12,-0.548518229238302,123.750999,5.060420477193641e-08,-0.5485184091603125,233.259268,2.664535259100376e-15,-0.5484791209323688,2253.284824,2.020714706674198e-10,-0.5482598651810344,250.864283,2000,0.1,0.7,2
NaN,NaN,NaN,1.563324652629385e-12,-0.5470488699761344,89.070612,5.709089069911961e-08,-0.5470490498840932,132.221381,8.881784197001252e-16,-0.5470081953132359,1195.784497,1.688820194800655e-10,-0.546780943411882,268.463022,2000,0.1,0.9,2
NaN,NaN,NaN,5.025608405581578e-13,-0.5158433606944097,133.252169,5.492132170616412e-08,-0.5158436070837569,197.085138,2.220446049250313e-15,-0.5157940579159428,3154.842576,1.811644168014936e-10,-0.5156019247014032,277.885129,2000,0.25,0.1,2
NaN,NaN,NaN,3.442998096236539e-12,-0.5456044386089631,86.266266,4.946098533189416e-08,-0.5456046175905135,128.607415,1.77635683940025e-15,-0.5455646903539424,1168.706425,1.458548837263152e-10,-0.5453373304147366,285.006944,2000,0.25,0.3,2
NaN,NaN,NaN,2.364050037618495e-13,-0.5717587500112677,108.953854,4.745717606466632e-08,-0.5717588888847041,119.864591,0,-0.5717256987399798,1497.305041,3.57507801140855e-10,-0.5715278533193148,294.956515,2000,0.25,0.7,2
NaN,NaN,NaN,2.279727839202299e-13,-0.574306695729496,109.720211,5.943772718222975e-08,-0.5743068224880856,182.907305,3.552713678800501e-15,-0.5742756155879332,2357.998734,2.899718243298821e-10,-0.5740827040206262,350.259624,2000,0.25,0.9,2
NaN,NaN,NaN,1.475843790256753e-11,-0.561696554753115,90.602086,6.31753842876279e-08,-0.5616967988084317,119.94899,1.332267629550188e-15,-0.5616499725229986,1055.926065,3.825861849549028e-10,-0.5614164962398006,210.675167,2000,0.5,0.1,2
NaN,NaN,NaN,1.284206013822011e-12,-0.58017022561349,81.704803,5.310178580413878e-08,-0.5801704061995658,98.637084,2.442490654175344e-15,-0.5801320867532638,1268.012086,2.887228234271788e-10,-0.5799262265861878,591.506523,2000,0.5,0.3,2
NaN,NaN,NaN,1.155299533575542e-12,-0.6314379995440089,98.316368,4.842951088335829e-08,-0.6314381128373718,112.207149,3.33066907387547e-15,-0.6314121444383973,1191.916594,3.894635725032458e-10,-0.6312552878729414,180.826412,2000,0.5,0.7,2
NaN,NaN,NaN,1.233378493409659e-13,-0.6236813389052198,76.945645,4.469304950746898e-08,-0.6236814194667232,82.426396,2.664535259100376e-15,-0.623659655557379,1133.465736,3.764450973164912e-10,-0.6235154916163237,228.246763,2000,0.5,0.9,2
NaN,NaN,NaN,1.432714451087831e-14,-0.6381801633768116,56.287271,5.859240537832904e-08,-0.6381803845268829,71.795998,1.77635683940025e-15,-0.6381337648132029,827.146676,1.075426414587355e-10,-0.6378885476940941,313.076875,2000,1,0.1,2
NaN,NaN,NaN,8.085168116182464e-12,-0.6514705133740317,61.646705,4.98021906888162e-08,-0.6514706769817205,66.25006,1.998401444325282e-15,-0.6514353549827029,795.18051,2.037761070994293e-10,-0.6512429792678138,201.716444,2000,1,0.3,2
NaN,NaN,NaN,2.698557438382447e-13,-0.7116372653396437,50.746659,4.776432380000177e-08,-0.7116373491499313,67.892528,2.664535259100376e-15,-0.7116180461763451,738.2915410000001,2.672209120646585e-10,-0.7115026160996736,149.268374,2000,1,0.7,2
NaN,NaN,NaN,2.304053060432641e-13,-0.7389967463538143,39.9967,3.961423039724481e-08,-0.7389967923625649,38.540282,1.554312234475219e-15,-0.7389848248191572,598.538346,2.353850447889272e-10,-0.738904138314175,166.195184,2000,1,0.9,2
NaN,NaN,NaN,1.474354211919719e-12,-0.8098734102389867,40.791094,5.855145430116891e-08,-0.8098736293069817,41.315349,4.440892098500626e-16,-0.8098281939334269,603.826683,7.992007056145667e-11,-0.8095900948977581,203.317244,2000,2,0.1,2
NaN,NaN,NaN,3.33066907387547e-16,-0.8133552241542177,53.604864,4.539475365255102e-08,-0.8133554008365105,55.186837,2.664535259100376e-15,-0.813318599035147,631.865214,2.160063239387e-10,-0.8131294786521749,184.770937,2000,2,0.3,2
NaN,NaN,NaN,1.102040523044689e-12,-0.8361362030730267,35.375572,4.803586824130141e-08,-0.836136281956799,39.078097,2.442490654175344e-15,-0.8361203253409211,538.67818,1.366038393513236e-10,-0.8360325655651524,182.521563,2000,2,0.7,2
NaN,NaN,NaN,5.512949307035511e-12,-0.8724680476660717,33.176995,4.376228200894934e-08,-0.8724680727758809,30.542186,3.552713678800501e-15,-0.8724616156871369,539.644532,2.070041915658294e-10,-0.8724178606938073,154.159825,2000,2,0.9,2
NaN,NaN,NaN,1.393613161604705e-11,-0.5183524379989779,87.795618,5.917386496500085e-08,-0.5183526651236769,146.245856,1.77635683940025e-15,-0.5183049707425322,1442.560578,1.6236745281617e-10,-0.5180519469249344,327.120594,2000,0.05,0.1,3
NaN,NaN,NaN,6.661338147750939e-16,-0.5228927163750408,110.067308,4.602114603328556e-08,-0.522892945430645,170.450146,2.220446049250313e-15,-0.5228453983813428,1960.049238,1.866671262007458e-10,-0.5225966629521882,377.490434,2000,0.05,0.3,3
NaN,NaN,NaN,5.763123233416294e-15,-0.5309314343060227,213.071207,5.827780394758123e-08,-0.530931641471648,233.650076,2.220446049250313e-16,-0.530887271533775,3274.601292,3.166356066230946e-10,-0.530652119412785,293.710787,2000,0.05,0.7,3
NaN,NaN,NaN,2.419723045045538e-12,-0.5328891259166325,102.705518,5.33432855202984e-08,-0.5328893082779206,143.5832,1.77635683940025e-15,-0.5328474624633803,1888.394273,8.571676701762954e-11,-0.5326652991403182,364.397197,2000,0.05,0.9,3
NaN,NaN,NaN,4.036682265368062e-12,-0.5095849820637175,196.025918,5.439816089826002e-08,-0.5095852257803734,264.734854,2.664535259100376e-15,-0.5095357809571209,2044.294497,1.406439409379345e-10,-0.509280307844312,314.173042,2000,0.1,0.1,3
NaN,NaN,NaN,1.332267629550188e-15,-0.5235384329821184,142.038904,4.87800381446277e-08,-0.5235386497050609,175.703456,3.552713678800501e-15,-0.5234925077543193,2067.922179,1.782394232208162e-10,-0.5232434890095659,344.520541,2000,0.1,0.3,3
NaN,NaN,NaN,4.048379231058234e-11,-0.553599267817807,115.516018,5.093578111981857e-08,-0.5535994587476017,169.136236,8.881784197001252e-16,-0.5535591258610958,1912.053415,3.004951842910941e-10,-0.553341862114944,268.133174,2000,0.1,0.7,3
NaN,NaN,NaN,7.458899271120754e-12,-0.5522639586334873,102.428008,4.636056705489738e-08,-0.5522641305270093,132.647139,2.220446049250313e-15,-0.5522249627509528,1274.849914,2.859870118498975e-10,-0.5520022205538361,261.836792,2000,0.1,0.9,3
NaN,NaN,NaN,1.250681519100044e-13,-0.5141138519696136,105.709435,6.192355325164324e-08,-0.514114081951299,150.145831,1.110223024625157e-15,-0.5140664630980212,2208.63318,1.493742907143769e-10,-0.5138128395811403,314.65511,2000,0.25,0.1,3
NaN,NaN,NaN,2.569524982873214e-12,-0.5499987065962919,104.104326,5.29733765393626e-08,-0.5499989032682071,109.413733,3.108624468950438e-15,-0.5499581354563494,1307.266211,3.57472274004067e-10,-0.5497402313654582,250.345587,2000,0.25,0.3,3
NaN,NaN,NaN,3.352559209071809e-12,-0.5721067343685038,85.793954,5.488338286110968e-08,-0.5721068959229504,100.121502,4.440892098500626e-16,-0.5720706796157853,1250.375,2.191020698205648e-10,-0.57191173293016,208.381828,2000,0.25,0.7,3
NaN,NaN,NaN,1.148441162423325e-12,-0.5745119278497385,63.589153,5.231092675749383e-08,-0.5745120676362125,98.60412100000001,2.442490654175344e-15,-0.5744793063569362,953.050642,3.250129054777062e-10,-0.5742819179018357,206.253938,2000,0.25,0.9,3
NaN,NaN,NaN,1.566938447644434e-12,-0.5645078553555316,77.864315,7.733666573025318e-08,-0.5645080508031274,80.104918,8.881784197001252e-16,-0.5644663430411625,899.52283,1.999995724588643e-10,-0.5642300193526821,199.521004,2000,0.5,0.1,3
NaN,NaN,NaN,5.102623774390068e-12,-0.5808509771091541,80.401374,5.379685877572417e-08,-0.5808511562756702,82.173062,3.996802888650564e-15,-0.5808124116484363,1124.855742,2.049138636550651e-10,-0.5806043367059708,200.961826,2000,0.5,0.3,3
