NaN,NaN,NaN,3.74528925686416e-13,-0.6089473100323252,1.825512,1.346503579600437e-07,-0.6089474704750977,2.497394,4.440892098500626e-16,-0.6089414309162415,19.429724,1.450173314765379e-11,-0.6089365580315158,0.2801,0.5,0.3,100,100,11
NaN,NaN,NaN,1.353169131587022e-12,-0.608947310032307,1.820798,1.346504272550418e-07,-0.6089474704750627,2.461614,2.220446049250313e-16,-0.6089414309146083,20.599671,8.837375276016246e-12,-0.608936557966828,0.287256,0.5,0.3,100,100,12
NaN,NaN,NaN,1.714725607216794e-13,-0.608947310033055,1.848388,1.346503570702082e-07,-0.6089474704750978,2.574497,4.440892098500626e-16,-0.6089414309081552,20.026299,2.396838283402758e-11,-0.6089365580754491,0.287613,0.5,0.3,100,100,13
NaN,NaN,NaN,2.523646347924245e-13,-0.6089473100333921,2.112801,1.346503560678695e-07,-0.6089474704751039,2.496904,1.110223024625157e-16,-0.6089414309123576,20.423681,2.614664040834214e-11,-0.6089365579915818,0.349059,0.5,0.3,100,100,14
NaN,NaN,NaN,1.134137428500579e-12,-0.6089473100334017,1.974351,1.346504272563175e-07,-0.6089474704750628,2.258934,0,-0.6089414309154022,21.369707,3.955946681344358e-12,-0.6089365579890835,0.408459,0.5,0.3,100,100,15
NaN,NaN,NaN,8.16635596885867e-13,-0.6089473100312045,2.018693,1.346503629220697e-07,-0.6089474704751041,2.922929,2.220446049250313e-16,-0.6089414309112516,22.168307,9.306111437012987e-12,-0.6089365579852564,0.330782,0.5,0.3,100,100,16
NaN,NaN,NaN,1.423040734792576e-12,-0.6089473100316563,1.813732,1.346503579621618e-07,-0.6089474704750981,2.575343,4.440892098500626e-16,-0.6089414309105761,20.024419,5.349942711063704e-12,-0.6089365579863559,0.26396,0.5,0.3,100,100,17
NaN,NaN,NaN,2.487144992635814e-12,-0.6089473100265964,1.82634,1.346504494103546e-07,-0.6089474704748631,2.984168,0,-0.6089414309167932,21.442757,1.068856114727623e-11,-0.6089365579757999,0.327116,0.5,0.3,100,100,18
NaN,NaN,NaN,3.407787145692188e-13,-0.6089473100294713,1.944083,1.346503537559343e-07,-0.6089474704751038,2.371072,4.440892098500626e-16,-0.6089414309179203,20.365215,2.516897801285722e-11,-0.608936558063489,0.293287,0.5,0.3,100,100,19
NaN,NaN,NaN,2.126753016041601e-13,-0.6089473100330627,1.748251,1.346503560461254e-07,-0.6089474704751042,2.412052,0,-0.6089414309122489,20.548303,1.302424834648264e-11,-0.6089365579972796,0.297697,0.5,0.3,100,100,20
NaN,NaN,NaN,6.39664449893716e-12,-0.608947310034533,1.832351,1.346508512925919e-07,-0.6089474704735957,2.467772,0,-0.6089414309139989,22.442206,2.670264009907442e-11,-0.6089365580694607,0.296707,0.5,0.3,100,100,21
NaN,NaN,NaN,2.383385717010492e-14,-0.6089473100298081,2.277864,1.346503836111361e-07,-0.6089474704749633,3.212638,4.440892098500626e-16,-0.6089414309098489,21.785503,8.458567180014143e-12,-0.6089365579821702,0.285679,0.5,0.3,100,100,22
NaN,NaN,NaN,3.732386829491435e-13,-0.6089473100332465,1.732244,1.3465035367801e-07,-0.6089474704751037,2.165815,4.440892098500626e-16,-0.6089414309154447,19.525889,1.194511156654698e-11,-0.6089365579900593,0.359278,0.5,0.3,100,100,23
NaN,NaN,NaN,1.598129415676647e-13,-0.6089473100331393,1.822503,1.34655192143288e-07,-0.6089474704803191,2.531064,2.220446049250313e-16,-0.6089414309015379,20.4314,7.121414569155604e-12,-0.6089365579947127,0.359344,0.5,0.3,100,100,24
NaN,NaN,NaN,1.077729652173186e-12,-0.6089473100334778,2.067938,1.346503546157295e-07,-0.608947470475104,2.334149,2.220446049250313e-16,-0.6089414309144054,20.375641,8.479883462086946e-12,-0.6089365580103472,0.321147,0.5,0.3,100,100,25
NaN,NaN,NaN,7.316518856630301e-13,-0.6089473100282778,2.063292,1.346503781041058e-07,-0.6089474704748791,2.247867,0,-0.608941430915893,21.924813,1.655808823386451e-11,-0.6089365579950525,0.412391,0.5,0.3,100,100,26
NaN,NaN,NaN,1.658384633573121e-12,-0.6089473100271796,2.291999,1.346502682913069e-07,-0.6089474704750295,3.432549,4.440892098500626e-16,-0.6089414309152457,22.167636,4.672928710647284e-12,-0.6089365579899011,0.317655,0.5,0.3,100,100,27
NaN,NaN,NaN,1.35203555600569e-12,-0.6089473100329126,2.352033,1.346506400398001e-07,-0.6089474704748319,2.461853,2.220446049250313e-16,-0.6089414309164359,23.666129,2.459987769043437e-11,-0.6089365580585779,0.342664,0.5,0.3,100,100,28
NaN,NaN,NaN,1.699075968009052e-12,-0.6089473100319462,2.194118,1.34650449408826e-07,-0.6089474704748632,2.723638,0,-0.6089414309154197,23.234523,1.833821983154849e-11,-0.6089365579800279,0.303561,0.5,0.3,100,100,29
NaN,NaN,NaN,1.801959594751057e-12,-0.6089473100316356,1.804149,1.346504494087995e-07,-0.608947470474863,2.55913,4.440892098500626e-16,-0.6089414309049004,24.12041,2.999378523327323e-12,-0.6089338699613599,0.301336,0.5,0.3,100,100,30
NaN,NaN,NaN,1.532214884876388e-13,-0.6089473100316924,2.201182,1.346504494081859e-07,-0.608947470474863,2.515958,4.440892098500626e-16,-0.6089414309131624,22.794415,2.797673204213424e-11,-0.6089365579921844,0.278952,0.5,0.3,100,100,31
NaN,NaN,NaN,5.387462010457849e-12,-0.6089473100316931,1.718758,1.346504494097147e-07,-0.608947470474863,2.749,2.220446049250313e-16,-0.6089414309149648,22.438012,1.668354343564715e-11,-0.6089365580466408,0.312786,0.5,0.3,100,100,32
NaN,NaN,NaN,3.169869843128091e-12,-0.6089473100316698,2.172435,1.346515222494668e-07,-0.6089474704729287,2.697105,4.440892098500626e-16,-0.6089414309189649,21.119013,2.890576666914058e-11,-0.6089365580031094,0.367847,0.5,0.3,100,100,33
NaN,NaN,NaN,1.66243055346004e-12,-0.6089473100341822,1.973278,1.346505043661205e-07,-0.6089474704746686,2.697704,2.220446049250313e-16,-0.6089414309178438,21.322691,1.497668655758844e-11,-0.6089365579816866,0.377474,0.5,0.3,100,100,34
NaN,NaN,NaN,4.440892098500626e-16,-0.6089473100274005,1.981661,1.346504494088631e-07,-0.6089474704748628,2.629478,4.440892098500626e-16,-0.6089414309149292,21.320932,6.076028569168557e-12,-0.6089365579935893,0.297357,0.5,0.3,100,100,35
NaN,NaN,NaN,5.329443162155033e-13,-0.6089473100330034,1.878851,1.346503534714969e-07,-0.6089474704751037,2.253962,4.440892098500626e-16,-0.6089414309045127,21.763239,1.683098105331737e-11,-0.6089365579746278,0.316308,0.5,0.3,100,100,36
NaN,NaN,NaN,6.067658322814272e-12,-0.6089473100300723,2.79644,1.346504494079186e-07,-0.6089474704748629,3.159001,4.440892098500626e-16,-0.6089414309096366,23.49608,5.002664948960955e-12,-0.6089338699360194,0.346199,0.5,0.3,100,100,37
NaN,NaN,NaN,1.461736119680023e-12,-0.6089473100316583,2.431956,1.3465038361312e-07,-0.6089474704749636,2.371646,2.220446049250313e-16,-0.6089414309164944,22.925138,1.021627227260069e-11,-0.6089365579921218,0.335971,0.5,0.3,100,100,38
NaN,NaN,NaN,1.224818313861687e-13,-0.6089473100321149,2.274904,1.34650499130345e-07,-0.6089474704746622,2.589777,2.220446049250313e-16,-0.6089414309204785,22.531273,2.421818301456824e-11,-0.6089338699637773,0.302168,0.5,0.3,100,100,39
NaN,NaN,NaN,1.983544397973459e-12,-0.6089473100318179,2.046901,1.346503579609643e-07,-0.6089474704750978,2.819758,2.220446049250313e-16,-0.6089414309144846,22.982892,1.273847693994412e-11,-0.6089365579763657,0.324642,0.5,0.3,100,100,40
NaN,NaN,NaN,2.220446049250313e-16,-0.6089473100325464,1.848185,1.346504494083094e-07,-0.6089474704748629,2.499633,0,-0.6089414309143211,20.069916,2.508615537522019e-11,-0.6089365580690697,0.356483,0.5,0.3,100,100,41
NaN,NaN,NaN,6.500533223599297e-13,-0.6089473100321128,1.943463,1.34650413031011e-07,-0.6089474704745594,2.398993,2.220446049250313e-16,-0.6089414309156609,22.40193,2.289923806131355e-11,-0.6089365580143031,0.39734,0.5,0.3,100,100,42
NaN,NaN,NaN,7.00295876152568e-14,-0.6089473100333311,1.891627,1.346503555611754e-07,-0.6089474704751042,2.837043,4.440892098500626e-16,-0.6089414309189749,19.926505,1.425948248368059e-11,-0.6089338699444318,0.264957,0.5,0.3,100,100,43
NaN,NaN,NaN,6.024852985314867e-14,-0.6089473100314945,1.934571,1.34650499128522e-07,-0.6089474704746627,2.751028,4.440892098500626e-16,-0.6089414309121952,20.248918,3.662892211764301e-11,-0.6089365580924297,0.284536,0.5,0.3,100,100,44
NaN,NaN,NaN,3.178454067732252e-13,-0.6089473100334195,1.759622,1.346504272553598e-07,-0.6089474704750626,2.380632,4.440892098500626e-16,-0.6089414309036683,22.128161,5.210054609960935e-12,-0.6089365579929931,0.377616,0.5,0.3,100,100,45
NaN,NaN,NaN,2.410201842668842e-12,-0.6089473100333094,2.783361,1.34650427255069e-07,-0.6089474704750628,3.353838,8.881784197001252e-16,-0.6089414309146657,21.22395,1.196731602703949e-11,-0.6089365580133627,0.301236,0.5,0.3,100,100,46
NaN,NaN,NaN,2.749618438101419e-12,-0.6089473100340829,1.958987,1.346504494094561e-07,-0.608947470474863,2.496415,4.440892098500626e-16,-0.6089414309070662,18.948176,4.604316927725449e-12,-0.6089365579963257,0.289594,0.5,0.3,100,100,47
NaN,NaN,NaN,3.33066907387547e-16,-0.6089473100310165,1.726181,1.346503579599792e-07,-0.6089474704750977,2.486427,8.881784197001252e-16,-0.6089414309128953,26.480392,2.528599551965272e-11,-0.6089365579601955,0.596606,0.5,0.3,100,100,48
NaN,NaN,NaN,1.759702315056955e-12,-0.6089473100333938,2.496466,1.34650355762296e-07,-0.6089474704751042,3.677985,4.440892098500626e-16,-0.6089414309178136,26.610304,1.318567477426313e-11,-0.6089365579810169,0.431973,0.5,0.3,100,100,49
NaN,NaN,NaN,7.217537127777288e-13,-0.6089473100304683,2.426817,1.346504494072113e-07,-0.6089474704748629,3.175173,2.220446049250313e-16,-0.6089414309142107,24.409329,3.179723151447433e-11,-0.6089365580902488,0.438245,0.5,0.3,100,100,50
NaN,NaN,NaN,6.572394014341695e-12,-0.6089473100309279,2.256919,1.346503519735831e-07,-0.6089474704748075,2.949569,0,-0.6089414309107937,24.850984,2.141220534213062e-11,-0.6089365579829273,0.52661,0.5,0.3,100,100,51
NaN,NaN,NaN,1.189157005035158e-13,-0.6089473100306781,2.620409,1.346504494067919e-07,-0.6089474704748629,2.749467,0,-0.6089414309098049,24.368757,1.711963903971991e-11,-0.6089365579790509,0.416426,0.5,0.3,100,100,52
NaN,NaN,NaN,5.165677987278279e-12,-0.6089473100361072,2.385674,1.346503579609837e-07,-0.6089474704750978,3.495751,1.110223024625157e-16,-0.6089414309155107,28.941855,7.362555010104188e-12,-0.6089365579949531,0.468373,0.5,0.3,100,100,53
NaN,NaN,NaN,1.28480293808139e-13,-0.6089473100298773,2.679852,1.346508160344791e-07,-0.6089474704705207,3.508056,4.440892098500626e-16,-0.6089414309194643,28.70105,1.498068336047709e-11,-0.6089365580096979,0.442929,0.5,0.3,100,100,54
NaN,NaN,NaN,8.433770854112948e-12,-0.6089473100326855,2.792384,1.346504272554222e-07,-0.6089474704750628,3.249127,0,-0.6089414309132539,28.24847,4.377609386096992e-12,-0.6089365579701763,0.687508,0.5,0.3,100,100,55
NaN,NaN,NaN,9.86358233107631e-13,-0.6089473100317928,2.426952,1.346504494084768e-07,-0.6089474704748629,3.969666,2.220446049250313e-16,-0.6089414309192701,27.043291,3.038236329189203e-11,-0.6089365579909333,0.428633,0.5,0.3,100,100,56
NaN,NaN,NaN,4.440892098500626e-16,-0.6089473100291452,2.294408,1.346506401108556e-07,-0.6089474704748319,3.160019,4.440892098500626e-16,-0.6089414309165087,26.097587,9.515943588667142e-12,-0.6089338699122172,0.320663,0.5,0.3,100,100,57
NaN,NaN,NaN,1.29605261814143e-12,-0.6089473100283748,1.883439,1.346504494068827e-07,-0.6089474704748629,2.995813,2.220446049250313e-16,-0.6089414309050994,24.875691,2.051203651376454e-11,-0.6089365580547064,0.349097,0.5,0.3,100,100,58
NaN,NaN,NaN,9.826079878816286e-13,-0.60894731002868,2.734488,1.346503579628748e-07,-0.6089474704750979,3.517193,4.440892098500626e-16,-0.6089414309191197,24.626787,2.917466268570479e-11,-0.6089365579610615,0.305302,0.5,0.3,100,100,59
NaN,NaN,NaN,3.894057463019025e-14,-0.6089473100317058,2.39752,1.346504991299406e-07,-0.6089474704746625,2.726525,0,-0.6089414309153998,25.591009,1.206301725176218e-11,-0.6089365579898598,0.345413,0.5,0.3,100,100,60
NaN,NaN,NaN,2.537178868466205e-12,-0.6089473100339331,2.663313,1.346504272554856e-07,-0.6089474704750628,3.115505,0,-0.6089414309097527,25.798861,3.860023412016744e-12,-0.6089365579953886,0.357877,0.5,0.3,100,100,61
NaN,NaN,NaN,1.110223024625157e-16,-0.6089473100331297,2.203825,1.346503579606255e-07,-0.6089474704750979,2.803646,2.220446049250313e-16,-0.6089414309112483,25.040902,1.082534062391005e-11,-0.6089365579902688,0.505807,0.5,0.3,100,100,62
NaN,NaN,NaN,1.999018358916981e-12,-0.6089473100214235,2.282936,1.346504494070322e-07,-0.608947470474863,3.175853,2.220446049250313e-16,-0.6089414309151444,28.757685,1.089173196078264e-11,-0.6089365579887881,0.743772,0.5,0.3,100,100,63
NaN,NaN,NaN,4.38156804016843e-14,-0.6089473100325781,3.049677,1.346504494107248e-07,-0.608947470474863,3.344259,0,-0.6089414309097494,25.74637,9.569234293849149e-12,-0.6089365579806963,0.337771,0.5,0.3,100,100,64
NaN,NaN,NaN,3.06014174521162e-12,-0.6089473100339493,2.93717,1.346504181728301e-07,-0.6089474704751945,3.570951,6.661338147750939e-16,-0.6089414309046141,27.750094,1.886091283154201e-11,-0.6089338700199728,0.320269,0.5,0.3,100,100,65
NaN,NaN,NaN,1.344529764754238e-12,-0.6089473100312993,2.495686,1.346490259537648e-07,-0.6089474704722539,3.423128,4.440892098500626e-16,-0.6089414309174257,27.005717,2.728772763305187e-11,-0.608936558064584,0.5059439999999999,0.5,0.3,100,100,66
NaN,NaN,NaN,1.373877775558224e-11,-0.6089473100224715,3.125669,1.346504494091806e-07,-0.6089474704748628,2.866921,4.440892098500626e-16,-0.6089414309162076,23.114617,6.34892138862142e-12,-0.6089365579891159,0.339668,0.5,0.3,100,100,67
NaN,NaN,NaN,2.533797001676334e-14,-0.6089473100121664,1.738648,1.34650357959855e-07,-0.6089474704750979,2.736795,4.440892098500626e-16,-0.6089414309051943,21.706122,1.722666453929378e-11,-0.6089338699353839,0.31266,0.5,0.3,100,100,68
NaN,NaN,NaN,1.990728432134053e-12,-0.6089473100339637,2.423116,1.346503537942943e-07,-0.608947470475104,2.711526,8.881784197001252e-16,-0.6089414309120031,20.869451,1.765920742968774e-11,-0.6089365580193048,0.27873,0.5,0.3,100,100,69
NaN,NaN,NaN,3.256618366039483e-13,-0.6089473100263501,1.942779,1.34650356009194e-07,-0.6089474704751043,2.516477,0,-0.6089414309169578,23.878114,2.420796896274169e-11,-0.608936558056076,0.43084,0.5,0.3,100,100,70
NaN,NaN,NaN,2.220446049250313e-16,-0.6089473100334271,2.695408,1.346503905643163e-07,-0.6089474704746345,3.735709,2.220446049250313e-16,-0.6089414309089928,23.525259,1.628608359283135e-11,-0.608936557970768,0.304778,0.5,0.3,100,100,71
NaN,NaN,NaN,4.701327286249796e-13,-0.6089473100284959,2.120384,1.346503559069282e-07,-0.6089474704751043,2.979786,4.440892098500626e-16,-0.6089414309151401,24.915741,1.55964130499342e-11,-0.6089365579858979,0.469301,0.5,0.3,100,100,72
NaN,NaN,NaN,5.715276461315876e-13,-0.6089473100328973,2.418107,1.346494035131044e-07,-0.6089474704718675,2.635836,4.440892098500626e-16,-0.6089414309165602,22.643441,4.068079206831499e-11,-0.6089365580968669,0.368101,0.5,0.3,100,100,73
NaN,NaN,NaN,9.888585908904343e-13,-0.6089473100308971,2.171487,1.346504272548299e-07,-0.6089474704750633,2.616922,4.440892098500626e-16,-0.6089414309131891,19.924421,1.109468072968411e-11,-0.6089365579977546,0.328338,0.5,0.3,100,100,74
NaN,NaN,NaN,1.111617532151547e-12,-0.608947310028238,1.71136,1.346508319745189e-07,-0.6089474704735726,2.445276,1.110223024625157e-16,-0.6089414309130436,21.461148,9.940714917888727e-12,-0.6089365579852878,0.266773,0.5,0.3,100,100,75
NaN,NaN,NaN,1.269344809126755e-13,-0.6089473100332301,1.709745,1.346504272533961e-07,-0.6089474704750629,2.408568,4.440892098500626e-16,-0.6089414309146659,20.910974,1.645839020625317e-11,-0.6089365579836826,0.307412,0.5,0.3,100,100,76
NaN,NaN,NaN,3.800786328047188e-12,-0.6089473100312301,1.740887,1.346503530572334e-07,-0.608947470475104,2.512099,2.220446049250313e-16,-0.6089414309106224,19.377125,5.732969654559383e-12,-0.6089365579921032,0.289754,0.5,0.3,100,100,77
NaN,NaN,NaN,1.528049420146763e-12,-0.6089473100336936,1.873333,1.346504494087476e-07,-0.6089474704748629,2.114868,4.440892098500626e-16,-0.6089414309140059,21.365513,1.812372474319091e-11,-0.6089365579778605,0.333634,0.5,0.3,100,100,78
NaN,NaN,NaN,4.440892098500626e-16,-0.6089473100273856,1.872695,1.346503541625649e-07,-0.6089474704751103,2.755936,2.220446049250313e-16,-0.6089414309133747,22.203136,2.730371484460647e-11,-0.608936558067086,0.356029,0.5,0.3,100,100,79
NaN,NaN,NaN,6.045392300249817e-12,-0.6089473100333985,2.067092,1.34650357961132e-07,-0.6089474704750979,2.721167,0,-0.6089414309031838,22.486839,2.229327833447314e-11,-0.6089365579816541,0.32816,0.5,0.3,100,100,80
NaN,NaN,NaN,2.034162977098707e-12,-0.6089473100268652,2.221234,1.346507283497772e-07,-0.6089474704734742,2.737258,0,-0.608941430915742,21.978332,9.066747352903803e-12,-0.608936557989904,0.310686,0.5,0.3,100,100,81
NaN,NaN,NaN,1.038755310318499e-12,-0.6089473100270292,1.968832,1.346504494099904e-07,-0.608947470474863,2.682772,4.440892098500626e-16,-0.6089414309138981,21.509232,7.917222433206916e-12,-0.6089365579925317,0.327619,0.5,0.3,100,100,82
NaN,NaN,NaN,7.920813007027778e-13,-0.6089473100234775,1.998786,1.346503545301332e-07,-0.6089474704751041,2.733966,6.661338147750939e-16,-0.6089414309127976,21.69358,2.307953828051268e-11,-0.6089365580697628,0.304644,0.5,0.3,100,100,83
NaN,NaN,NaN,4.551429973329152e-12,-0.6089473100357387,1.871588,1.346504494092292e-07,-0.6089474704748628,2.987443,4.440892098500626e-16,-0.6089414308999419,21.176211,2.587796643638285e-11,-0.6089365580703403,0.450719,0.5,0.3,100,100,84
NaN,NaN,NaN,1.054398202300896e-13,-0.6089473100328077,2.158489,1.346504494085483e-07,-0.6089474704748626,2.808036,6.661338147750939e-16,-0.6089414309125457,19.986448,1.157163254106308e-11,-0.6089338699606792,0.262404,0.5,0.3,100,100,85
NaN,NaN,NaN,1.950034481396263e-12,-0.6089473100285916,1.725991,1.346504494083325e-07,-0.608947470474863,2.521958,4.440892098500626e-16,-0.6089414309091885,24.121734,1.352917777808216e-11,-0.6089365580120134,0.451094,0.5,0.3,100,100,86
NaN,NaN,NaN,2.077586059052492e-12,-0.6089473100280016,2.403763,1.346504494093993e-07,-0.608947470474863,3.444376,4.440892098500626e-16,-0.6089414309061912,25.848589,1.255262560562187e-11,-0.608936557979641,0.427881,0.5,0.3,100,100,87
NaN,NaN,NaN,1.624667245791648e-12,-0.6089473100333948,2.254368,1.346504494077103e-07,-0.608947470474863,2.862784,4.440892098500626e-16,-0.6089414309154402,26.040359,1.339817146117639e-11,-0.6089338699363865,0.396635,0.5,0.3,100,100,88
NaN,NaN,NaN,6.792963336215076e-13,-0.6089473100333691,2.810992,1.346503559764519e-07,-0.6089474704751042,2.924363,4.440892098500626e-16,-0.6089414309142489,26.462936,1.236033497775679e-11,-0.6089365580276851,0.448199,0.5,0.3,100,100,89
NaN,NaN,NaN,2.597682321290692e-12,-0.6089473100309664,2.700552,1.346503561122024e-07,-0.6089474704751041,3.243635,4.440892098500626e-16,-0.6089414309079882,24.154729,1.258881887622465e-11,-0.6089365580059602,0.342192,0.5,0.3,100,100,90
NaN,NaN,NaN,1.607907045561508e-12,-0.6089473100330578,2.290289,1.346503579608213e-07,-0.6089474704750978,2.942059,2.220446049250313e-16,-0.6089414309125553,25.982068,2.381161934295051e-11,-0.6089365580489098,0.517576,0.5,0.3,100,100,91
NaN,NaN,NaN,2.189899257965131e-12,-0.6089473100308747,2.784194,1.346504494091447e-07,-0.608947470474863,2.902832,6.661338147750939e-16,-0.60894143090744,24.09962,4.289968380533082e-11,-0.6089365581268757,0.309456,0.5,0.3,100,100,92
NaN,NaN,NaN,2.267308534182693e-13,-0.6089473100325506,2.065721,1.346504494096005e-07,-0.6089474704748629,3.394925,2.220446049250313e-16,-0.6089414309169467,26.086927,4.813927034774679e-12,-0.6089365579633366,0.36509,0.5,0.3,100,100,93
NaN,NaN,NaN,3.579723466920509e-12,-0.6089473100324565,2.15458,1.346503836017975e-07,-0.6089474704749636,2.957257,2.220446049250313e-16,-0.6089414309140271,27.436642,2.192201975503849e-11,-0.6089365579941213,0.352802,0.5,0.3,100,100,94
NaN,NaN,NaN,5.560928075826388e-13,-0.6089473100336265,2.623668,1.346503560657542e-07,-0.6089474704751039,3.473684,0,-0.6089414309163459,22.828917,1.051936315832336e-11,-0.6089365579659395,0.394351,0.5,0.3,100,100,95
NaN,NaN,NaN,5.754801939719352e-12,-0.6089473100321918,1.909561,1.346523660198469e-07,-0.6089474704763529,2.962919,4.440892098500626e-16,-0.6089414309190799,25.056409,1.255529014088097e-11,-0.6089365579766178,0.350235,0.5,0.3,100,100,96
NaN,NaN,NaN,4.455953480724941e-12,-0.6089473100295701,2.221581,1.346504494093806e-07,-0.608947470474863,2.544309,4.440892098500626e-16,-0.608941430914688,23.19364,5.160316618457728e-12,-0.6089365579989272,0.350656,0.5,0.3,100,100,97
NaN,NaN,NaN,3.281715028446943e-12,-0.6089473100319603,2.545139,1.346504494088205e-07,-0.6089474704748633,3.572458,6.661338147750939e-16,-0.6089414309092721,27.797111,1.346078803976525e-11,-0.6089365580174231,0.353086,0.5,0.3,100,100,98
NaN,NaN,NaN,1.110223024625157e-16,-0.6089473100333826,3.045892,1.346529232528814e-07,-0.608947470476064,4.001033,2.220446049250313e-16,-0.6089414309160036,30.932835,4.668332387325336e-11,-0.6089365580783878,0.315555,0.5,0.3,100,100,99
NaN,NaN,NaN,1.854824815125666e-11,-0.6089473100366668,2.830504,1.346504494058353e-07,-0.6089474704748628,3.09687,4.440892098500626e-16,-0.6089414309135328,29.114541,1.118438675007383e-11,-0.6089365580028616,0.397992,0.5,0.3,100,100,100
