1.534775250273211e-08,1121.434205447162,58.33282,2.778089212365964e-10,1121.434244697107,66.114007,1.34087623303121e-09,1121.434237386943,59.034096,5.532844639201229e-10,1121.43424219099,65.75755100000001,9.502769356755143e-11,1121.434247515567,75.968166,500,0.005,1
6.40195397217768e-09,2517.03581214071,69.93362,2.864316213876926e-08,2553.440495822686,67.101027,4.653909383175985e-07,2549.220071892957,61.601068,4.573995332582937e-08,2547.186673138348,65.694773,3.742042419577219e-07,2547.470064661907,62.531491,500,0.01,1
7.545819594884518e-08,6396.875456692391,56.947148,2.293296660822165e-07,6400.280120242751,50.077406,4.517015084111785e-07,6411.769967076813,47.966523,1.262047761137078e-07,6401.285860494695,51.514604,5.816079185266456e-07,6399.258648179435,50.368456,500,0.02,1
5.176134139995856e-06,14347.02111983277,42.788135,2.178638349531424e-06,14306.62500502214,44.001745,1.091181112066326e-06,14294.40288656781,46.661956,4.219847893793441e-06,14330.52102361336,37.964507,6.503624189132449e-07,14318.07861157535,43.713033,500,0.04,1
4.45220708050235e-06,30005.40441203788,41.389259,1.153569886781758e-06,30006.4100254536,48.299692,1.058453286038776e-06,30048.28256388293,42.533138,1.614100221794689e-06,30058.5164124442,44.739113,2.922260928587507e-06,30061.60232360251,43.519437,500,0.08,1
6.422656730940056e-08,1166.749214751763,56.450827,6.118274471219871e-08,1166.749216488022,51.166853,1.137123607758057e-08,1166.7492566095,48.78046,8.953600582530672e-09,1166.749260035639,49.860836,1.435836494506486e-10,1166.749283601098,50.998211,500,0.005,2
2.195513217534584e-07,2567.904107603759,48.495867,2.820537234005888e-06,2575.820852057412,38.685259,5.679976371876235e-08,2553.714840822451,51.01311,8.384782832704273e-07,2565.575924487947,39.087772,3.941103339286001e-07,2571.144452006352,41.882401,500,0.01,2
1.705353729088183e-07,6430.416450726238,59.722087,3.033843965794789e-07,6439.960215612687,50.917599,3.980390826096518e-07,6436.818712386568,48.756143,1.957110496451274e-06,6433.78363401428,45.431109,2.012184032392146e-07,6435.598454699702,48.416692,500,0.02,2
1.386749063940079e-06,14384.21185918339,39.878904,3.085861037785319e-06,14379.67004924821,40.312442,1.40140383331325e-06,14400.74805229421,40.564212,1.875195578570134e-06,14397.84150556792,41.173753,2.525680294766292e-06,14421.63743407553,34.764188,500,0.04,2
7.332706944057755e-07,29706.24028884411,45.879722,5.948306575553155e-07,29715.1181121841,44.024762,6.97312722947098e-07,29706.73312548545,46.270798,7.891147394209649e-07,29702.69783795031,51.482693,2.784477941631453e-06,29722.54333607356,41.857321,500,0.08,2
