2.131489463083734e-07,0.2799383194550553,3858.500403,1.92464077826279e-05,0.3306885052300838,471.770489,6.492937288818819e-06,0.04425669788497424,488.511802,0.04255270460466926,8.195876691342074,169.913815,4.441584580772151e-05,11.44162085287305,312.642668,1,1
NaN,NaN,NaN,1.131874372384269e-09,0.3759062113676196,321.104503,2.894747461397343e-07,0.2221273723612997,370.581858,0.04901351366189287,2.172336725361212,138.04765,0.0001586984181622952,16.77420530512656,105.407781,2,1
NaN,NaN,NaN,3.019259654499733e-05,0.8987183848724262,528.168622,1.415163147158088e-05,9.50001677121857,348.015429,0.05478675509488018,15.04444310653273,254.998942,6.65231113639031e-07,18.04601194656654,670.34056,3,1
NaN,NaN,NaN,4.841290492580687e-10,0.01804377317662035,608.78444,5.898980412291042e-07,0.03012305745168667,1008.520374,0.05217967514057067,1.576348576166393,221.691128,2.965391354692315e-08,4.152647241444383,338.972545,4,1
NaN,NaN,NaN,2.10495298778721e-10,0.02595412682671806,1369.316377,0.001818940335412538,0.00947818561434882,1251.762503,0.09096255432893396,1.564253192760762,579.295946,2.33746616217223e-05,21.27008321749777,3616.477121,5,1
NaN,NaN,NaN,0.008871689415542661,3.176683290999759,2877.341804,0.0004345530721364188,0.03766581614813674,2703.45782,0.09171183457517357,22.30525213236967,2611.806432,270.9058538587057,670.6425809258509,3631.702322,6,1
NaN,NaN,NaN,0.01808502751707786,0.1364643898997672,4078.257348,0.001828125122230486,0.0005490082613439027,3653.927103,0.6792789765477751,1.973786856090021,3777.798694,3696.858914795098,2202.583736512347,3838.123075,7,1
6.889710227067876e-07,0.2323404062553041,3491.060738,1.215767227681568e-09,0.02591111311597529,476.820895,3.398592093787647e-06,0.05714133521550488,547.51999,0.04255270460492845,5.985204853020559,196.905278,4.682249051479737e-06,0.5164153268871506,166.196384,1,2
NaN,NaN,NaN,1.051627862711387e-09,0.4196207567352316,389.056865,2.178232222069754e-05,0.06978394090473355,401.591871,0.04901351388832854,7.209077048094863,140.792554,2.400286669757001e-06,9.180708202423217,83.17527200000001,2,2
NaN,NaN,NaN,8.929358394654804e-05,3.054583934289882,429.882817,0.0007137697155331574,1.831888911564237,315.256775,0.05478675369831589,19.6781218593507,258.750233,1.92909483143211e-06,43.00895246915984,426.079859,3,2
NaN,NaN,NaN,1.025780567659144e-09,0.003694496959188291,424.184526,0.0001134134302360803,0.03719522383776277,598.047385,0.05217967515104554,3.464578139207375,173.561594,3.243398689622978e-07,1.799095752694075,280.071845,4,2
NaN,NaN,NaN,7.300852166664288e-05,0.01691462783235518,1071.950311,0.002846775519536543,0.02012876513307537,1368.151499,0.09096255430845847,2.910495324180128,612.590606,0.0001660750525069865,23.88996640317636,3603.928271,5,2
NaN,NaN,NaN,0.003748374586407293,1.384531761940974,2821.943769,0.00255951216183548,0.06755610159484797,2676.458933,0.2626065263081387,43.12087267613566,2209.545737,6.957976276796586,39.06517500783843,3735.130961,6,2
NaN,NaN,NaN,0.01025365887813047,0.05123205298255307,3873.089369,0.001343258542941172,0.00155760326998642,4014.768594,0.6818644908390151,1.726339129733088,3637.271615,3603.740299664154,3745.516320827248,3978.979675,7,2
1.889767365334902e-05,0.1515041947293257,3747.688017,8.137636689473592e-09,0.03864842352582368,632.061006,3.54344072838455e-06,0.0503365587112649,481.719369,0.04255270456995376,3.022966937105422,158.174487,4.995125797435662e-07,8.417836363241536,181.389035,1,3
NaN,NaN,NaN,4.005958473960451e-06,0.4942631726758013,312.736754,6.968475204298464e-07,0.1315111272852507,360.109463,0.04901351368947585,2.368337400817132,112.985686,4.496482213234287e-07,10.48329188768136,41.994897,2,3
NaN,NaN,NaN,0.0001008809122533588,1.430916491303952,378.881293,2.106590129516903e-06,3.389932651214481,325.761188,0.05478675382624518,24.80542157565917,209.022456,6.161033951901373e-07,94.72086975877539,152.609335,3,3
NaN,NaN,NaN,1.864470723089697e-10,0.03636476818468134,348.04613,0.0006448378945776961,0.02193274266977259,461.999838,0.0521796751702831,3.014174590484883,191.875483,2.64591465626296e-07,8.567362585978874,289.481809,4,3
NaN,NaN,NaN,2.484207296819982e-10,0.009377412124597938,1303.528959,0.00033148197647989,0.02983444150497158,1310.597938,0.09096255432381198,0.7740879000127305,457.072129,3.62903643136251,65.36859532140788,3602.231706,5,3
NaN,NaN,NaN,0.009893213500551022,1.660428960753684,2445.993978,0.00385649357548488,0.03244583314414324,2926.633148,0.2633313638773871,16.33040049060789,2071.400174,388.7292806332771,477.8211403040758,3658.636839,6,3
NaN,NaN,NaN,0.006974777516085805,0.05130754482032188,3901.908402,0.001205315067754785,0.0008375015722210161,3789.330054,0.6741090564159506,1.067218285308731,3608.191327,3847.634820125265,3530.019930707166,3704.782389,7,3
3.853111033687573e-06,0.1740901699503445,3635.801067,6.584696510350506e-07,0.8261813796908848,332.841328,3.821503291891374e-07,0.0982850319917917,584.898494,0.04255270462461065,3.158953384257792,156.319772,1.290010698262734e-05,2.855169094572435,185.394898,1,4
NaN,NaN,NaN,1.94861261349171e-10,0.1551468905580032,290.549385,3.423888255448852e-07,0.3052431299397235,312.529153,0.04901351383875008,5.323545373258771,126.409271,9.125981786040072e-06,4.494537719094073,46.870094,2,4
NaN,NaN,NaN,8.796398425826107e-05,2.460062539408991,368.175918,0.0001739558496679929,2.111434135212729,252.355143,0.05478675343544396,13.13450030681143,197.27541,2.475957764158654e-05,58.46774399388412,76.77703099999999,3,4
NaN,NaN,NaN,1.084269125091399e-10,0.03441880314597182,383.274328,4.337520920737673e-05,0.02195795073459161,541.173733,0.05217967479291912,0.4865255593141076,163.228976,0.0001772274256973683,16.82293383169919,398.183648,4,4
